id_cliente,idade_cliente,genero,nivel_educacional,estado_civil,num_dependentes,ctg_renda_anual,ctg_cartao_credito,limite_credito_cartao,sld_tot_rotativo_cartao,credito_disponivel_media_12_meses,taxa_media_utilizacao_cartao,meses_relacionamento,num_produtos_detidos,meses_inativos_ultimo_12_meses,num_contatos_ultimo_12_meses,tot_cont_transacoes_ultimo_12_meses,vlr_tot_transacoes_ultimo_12_meses,dif_vlr_transacao_t4_t1,dif_cont_transacao_t4_t1,conta_encerrada,probabilidade_encerramento
807379833,48,M,GRADUATE,DIVORCED,3,40K - 60K,BLUE,9104,145,8959,0.016,43,2,3,3,34,2563,0.765,0.417,ATTRITED CUSTOMER,99.9995
716644008,55,M,GRADUATE,SINGLE,3,MORE THAN 120K,SILVER,34516,0,34516,0.0,36,4,3,4,70,9931,1.007,0.75,ATTRITED CUSTOMER,99.9995
710727333,49,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,1763,0,1763,0.0,36,4,2,2,43,2813,0.896,0.536,ATTRITED CUSTOMER,99.9994
721041483,45,M,DOCTORATE,MARRIED,4,60K - 80K,BLUE,13093,2517,10576,0.192,37,1,2,2,39,2032,0.426,0.444,ATTRITED CUSTOMER,99.9994
780670083,39,F,UNKNOWN,UNKNOWN,2,40K - 60K,BLUE,4363,0,4363,0.0,28,1,2,3,48,2596,0.714,0.846,ATTRITED CUSTOMER,99.9994
711843708,61,F,GRADUATE,DIVORCED,0,LESS THAN 40K,BLUE,2125,0,2125,0.0,36,2,3,3,38,2860,0.654,0.727,ATTRITED CUSTOMER,99.9994
720243933,47,M,UNEDUCATED,MARRIED,2,60K - 80K,BLUE,1789,0,1789,0.0,32,1,3,6,49,2784,0.637,0.581,ATTRITED CUSTOMER,99.9994
710155983,52,M,UNKNOWN,SINGLE,1,40K - 60K,BLUE,4826,0,4826,0.0,36,3,3,4,62,8585,0.954,1.0,ATTRITED CUSTOMER,99.9994
714102183,50,M,UNEDUCATED,SINGLE,3,MORE THAN 120K,BLUE,7970,2282,5688,0.286,36,1,2,3,41,1872,0.28,0.206,ATTRITED CUSTOMER,99.9994
717255333,40,M,GRADUATE,SINGLE,3,80K - 120K,BLUE,6921,0,6921,0.0,36,1,2,2,44,2729,0.824,0.467,ATTRITED CUSTOMER,99.9994
715499058,36,F,HIGHSCHOOL,MARRIED,2,40K - 60K,BLUE,1848,0,1848,0.0,36,4,3,2,33,2775,0.906,0.435,ATTRITED CUSTOMER,99.9994
714919308,32,F,GRADUATE,SINGLE,0,LESS THAN 40K,BLUE,8135,0,8135,0.0,36,5,3,3,67,8620,0.841,0.971,ATTRITED CUSTOMER,99.9994
709413933,56,M,HIGHSCHOOL,SINGLE,2,40K - 60K,BLUE,2381,651,1730,0.273,40,2,6,4,46,1920,0.592,0.586,ATTRITED CUSTOMER,99.9994
712783083,48,F,HIGHSCHOOL,MARRIED,4,LESS THAN 40K,BLUE,3607,0,3607,0.0,37,1,2,3,35,2013,0.504,0.458,ATTRITED CUSTOMER,99.9993
790145733,40,M,COLLEGE,SINGLE,3,80K - 120K,SILVER,34516,0,34516,0.0,33,1,3,4,26,1112,0.927,0.368,ATTRITED CUSTOMER,99.9993
780450708,58,M,COLLEGE,SINGLE,1,MORE THAN 120K,SILVER,34516,0,34516,0.0,45,1,3,2,48,4864,0.964,0.548,ATTRITED CUSTOMER,99.9993
712030833,48,M,GRADUATE,MARRIED,2,60K - 80K,SILVER,34516,0,34516,0.0,35,2,4,4,15,691,0.763,0.5,ATTRITED CUSTOMER,99.9993
711977508,56,F,UNEDUCATED,SINGLE,2,LESS THAN 40K,BLUE,1440,1211,229,0.841,43,1,2,4,40,2141,0.465,0.481,ATTRITED CUSTOMER,99.9993
709249083,40,M,UNKNOWN,SINGLE,2,60K - 80K,BLUE,4283,0,4283,0.0,20,4,2,4,64,8672,0.878,1.207,ATTRITED CUSTOMER,99.9993
717631908,56,M,UNKNOWN,MARRIED,2,LESS THAN 40K,BLUE,4390,0,4390,0.0,44,5,3,1,69,8454,1.005,0.769,ATTRITED CUSTOMER,99.9993
708662583,41,M,UNKNOWN,MARRIED,3,60K - 80K,SILVER,27945,0,27945,0.0,29,1,3,4,70,8345,0.902,1.059,ATTRITED CUSTOMER,99.9993
719174433,36,F,UNKNOWN,SINGLE,1,LESS THAN 40K,BLUE,1735,0,1735,0.0,24,2,1,2,35,2467,0.74,0.346,ATTRITED CUSTOMER,99.9993
780008358,59,M,UNEDUCATED,UNKNOWN,0,60K - 80K,BLUE,13172,0,13172,0.0,48,2,6,2,47,2598,0.876,0.621,ATTRITED CUSTOMER,99.9993
711669258,50,F,UNEDUCATED,SINGLE,3,UNKNOWN,BLUE,3187,986,2201,0.309,36,2,3,3,47,2381,0.615,0.516,ATTRITED CUSTOMER,99.9993
713886333,47,M,HIGHSCHOOL,MARRIED,2,60K - 80K,BLUE,18660,728,17932,0.039,39,2,3,1,43,1682,0.403,0.303,ATTRITED CUSTOMER,99.9993
719808558,55,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,1438,0,1438,0.0,43,2,4,3,27,886,0.707,0.421,ATTRITED CUSTOMER,99.9993
789502308,57,F,UNKNOWN,SINGLE,3,LESS THAN 40K,BLUE,1551,790,761,0.509,49,1,3,5,46,2379,0.811,0.769,ATTRITED CUSTOMER,99.9993
713726958,40,F,DOCTORATE,MARRIED,3,LESS THAN 40K,BLUE,1728,0,1728,0.0,21,5,2,2,38,2191,0.41,0.357,ATTRITED CUSTOMER,99.9993
715020933,44,F,HIGHSCHOOL,UNKNOWN,4,UNKNOWN,BLUE,15944,0,15944,0.0,34,4,3,4,67,9360,0.919,0.763,ATTRITED CUSTOMER,99.9993
712747758,50,F,UNEDUCATED,SINGLE,4,LESS THAN 40K,BLUE,2477,0,2477,0.0,36,2,2,3,43,2037,0.445,0.387,ATTRITED CUSTOMER,99.9993
713466033,39,F,GRADUATE,DIVORCED,2,LESS THAN 40K,BLUE,2092,0,2092,0.0,36,5,2,3,33,2015,0.422,0.269,ATTRITED CUSTOMER,99.9992
804829533,59,M,HIGHSCHOOL,SINGLE,0,60K - 80K,BLUE,24621,471,24150,0.019,54,3,6,6,51,2864,0.85,0.759,ATTRITED CUSTOMER,99.9992
778819083,41,F,DOCTORATE,MARRIED,2,40K - 60K,BLUE,1604,0,1604,0.0,33,1,3,3,47,2264,0.644,0.516,ATTRITED CUSTOMER,99.9992
779183958,45,F,GRADUATE,SINGLE,2,LESS THAN 40K,BLUE,1492,0,1492,0.0,33,1,3,4,38,2469,0.502,0.267,ATTRITED CUSTOMER,99.9992
715321008,39,M,UNKNOWN,MARRIED,2,MORE THAN 120K,BLUE,34516,2517,31999,0.073,36,6,3,3,63,7866,1.052,0.75,ATTRITED CUSTOMER,99.9992
712036383,49,M,HIGHSCHOOL,SINGLE,4,60K - 80K,BLUE,18418,0,18418,0.0,30,6,3,3,68,9980,0.918,0.744,ATTRITED CUSTOMER,99.9992
789964983,45,M,GRADUATE,DIVORCED,2,40K - 60K,BLUE,9569,0,9569,0.0,36,2,2,4,35,1724,0.598,0.25,ATTRITED CUSTOMER,99.9992
719630358,50,F,HIGHSCHOOL,MARRIED,4,LESS THAN 40K,BLUE,3546,0,3546,0.0,36,1,3,2,47,2616,0.791,0.469,ATTRITED CUSTOMER,99.9992
716893683,55,F,UNEDUCATED,SINGLE,3,UNKNOWN,BLUE,14657,2517,12140,0.172,47,4,3,3,53,6009,0.166,0.514,ATTRITED CUSTOMER,99.9992
766021083,55,F,COLLEGE,SINGLE,1,LESS THAN 40K,BLUE,2114,546,1568,0.258,48,3,5,3,42,2578,0.619,0.75,ATTRITED CUSTOMER,99.9992
809849358,55,F,GRADUATE,DIVORCED,2,LESS THAN 40K,BLUE,1720,0,1720,0.0,50,2,6,3,36,2719,0.707,0.44,ATTRITED CUSTOMER,99.9992
717202083,46,M,UNKNOWN,SINGLE,2,80K - 120K,BLUE,7077,0,7077,0.0,34,2,3,3,41,2619,0.838,0.519,ATTRITED CUSTOMER,99.9992
752604633,57,M,COLLEGE,MARRIED,2,40K - 60K,BLUE,6462,0,6462,0.0,50,2,5,3,17,761,0.856,0.214,ATTRITED CUSTOMER,99.9992
778708533,26,F,HIGHSCHOOL,SINGLE,0,40K - 60K,BLUE,1730,1616,114,0.934,13,2,2,4,27,869,0.331,0.286,ATTRITED CUSTOMER,99.9991
709232808,44,F,UNKNOWN,DIVORCED,3,40K - 60K,BLUE,1689,0,1689,0.0,34,2,3,2,37,1588,0.202,0.276,ATTRITED CUSTOMER,99.9991
719123958,40,M,UNKNOWN,DIVORCED,4,60K - 80K,BLUE,5051,0,5051,0.0,27,2,2,3,45,2137,0.588,0.552,ATTRITED CUSTOMER,99.9991
708170508,38,M,GRADUATE,MARRIED,2,60K - 80K,BLUE,1438,0,1438,0.0,36,2,3,2,42,1651,0.461,0.5,ATTRITED CUSTOMER,99.9991
767266758,41,F,HIGHSCHOOL,SINGLE,2,LESS THAN 40K,BLUE,1661,0,1661,0.0,34,1,3,4,49,2473,0.786,0.75,ATTRITED CUSTOMER,99.9991
789365508,49,M,HIGHSCHOOL,DIVORCED,2,40K - 60K,BLUE,14839,512,14327,0.035,39,2,3,4,26,1453,0.176,0.13,ATTRITED CUSTOMER,99.9991
767294658,56,M,COLLEGE,SINGLE,2,MORE THAN 120K,BLUE,16867,0,16867,0.0,50,2,2,3,14,654,0.885,0.4,ATTRITED CUSTOMER,99.9991
781137783,40,M,HIGHSCHOOL,UNKNOWN,3,LESS THAN 40K,BLUE,2420,191,2229,0.079,33,1,3,4,43,2478,0.818,0.433,ATTRITED CUSTOMER,99.9991
711196458,38,F,UNKNOWN,MARRIED,1,LESS THAN 40K,BLUE,1621,580,1041,0.358,20,2,2,3,41,1893,0.421,0.171,ATTRITED CUSTOMER,99.9991
779333883,51,F,UNEDUCATED,MARRIED,3,LESS THAN 40K,BLUE,7428,0,7428,0.0,33,3,3,3,62,8078,0.873,0.722,ATTRITED CUSTOMER,99.9991
787665258,47,F,UNKNOWN,MARRIED,3,LESS THAN 40K,BLUE,1438,0,1438,0.0,37,1,2,2,36,2393,0.749,0.636,ATTRITED CUSTOMER,99.9991
712777233,65,M,GRADUATE,SINGLE,0,UNKNOWN,BLUE,1671,0,1671,0.0,48,1,4,3,51,2701,0.725,0.889,ATTRITED CUSTOMER,99.9991
713696808,46,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,1801,316,1485,0.175,39,3,3,0,42,2252,0.494,0.4,ATTRITED CUSTOMER,99.9991
721249158,42,M,UNEDUCATED,SINGLE,2,60K - 80K,BLUE,6414,0,6414,0.0,30,2,2,3,14,708,0.718,0.4,ATTRITED CUSTOMER,99.999
718080558,41,F,HIGHSCHOOL,SINGLE,4,LESS THAN 40K,BLUE,4720,0,4720,0.0,36,6,3,3,67,8798,0.978,0.675,ATTRITED CUSTOMER,99.999
711242058,48,M,UNKNOWN,SINGLE,4,80K - 120K,BLUE,11862,2517,9345,0.212,36,1,3,1,16,643,0.766,0.231,ATTRITED CUSTOMER,99.999
815315058,48,F,HIGHSCHOOL,MARRIED,4,40K - 60K,BLUE,1438,0,1438,0.0,43,4,2,2,45,2520,0.722,0.452,ATTRITED CUSTOMER,99.999
720251358,54,F,HIGHSCHOOL,DIVORCED,2,LESS THAN 40K,BLUE,3591,2517,1074,0.701,36,6,3,1,43,2313,0.665,0.536,ATTRITED CUSTOMER,99.999
713011683,37,F,COLLEGE,MARRIED,3,UNKNOWN,BLUE,11239,0,11239,0.0,24,4,2,4,43,2055,0.32,0.162,ATTRITED CUSTOMER,99.999
809811858,43,M,HIGHSCHOOL,UNKNOWN,5,80K - 120K,BLUE,1504,0,1504,0.0,38,3,3,2,43,2530,0.987,0.344,ATTRITED CUSTOMER,99.999
713555133,56,F,HIGHSCHOOL,UNKNOWN,3,LESS THAN 40K,BLUE,1667,595,1072,0.357,44,4,3,2,40,2424,0.63,0.481,ATTRITED CUSTOMER,99.999
780006783,59,M,UNEDUCATED,SINGLE,1,40K - 60K,SILVER,15809,0,15809,0.0,49,3,2,2,48,3109,0.992,0.412,ATTRITED CUSTOMER,99.999
714677583,50,F,DOCTORATE,SINGLE,3,UNKNOWN,BLUE,5173,0,5173,0.0,36,4,3,3,68,8757,0.912,0.789,ATTRITED CUSTOMER,99.999
714361083,40,F,COLLEGE,SINGLE,2,LESS THAN 40K,BLUE,5989,0,5989,0.0,36,4,2,3,60,5843,0.311,0.176,ATTRITED CUSTOMER,99.9989
715671183,43,M,UNEDUCATED,MARRIED,3,80K - 120K,BLUE,6824,2517,4307,0.369,31,6,3,4,67,9045,0.972,0.595,ATTRITED CUSTOMER,99.9989
709362033,52,F,GRADUATE,MARRIED,1,LESS THAN 40K,BLUE,1471,0,1471,0.0,42,1,5,3,48,2253,0.624,0.455,ATTRITED CUSTOMER,99.9989
712768983,51,M,GRADUATE,SINGLE,4,80K - 120K,SILVER,34516,230,34286,0.007,42,6,4,2,65,8629,1.004,0.548,ATTRITED CUSTOMER,99.9989
715327683,45,F,POSTGRADUATE,SINGLE,4,LESS THAN 40K,BLUE,4477,2517,1960,0.562,36,1,3,3,55,4996,1.022,0.486,ATTRITED CUSTOMER,99.9989
778929783,40,M,GRADUATE,DIVORCED,3,80K - 120K,BLUE,1925,0,1925,0.0,22,2,2,3,28,781,0.672,0.75,ATTRITED CUSTOMER,99.9989
714294183,54,M,GRADUATE,DIVORCED,1,80K - 120K,BLUE,9580,132,9448,0.014,44,1,3,3,51,5385,0.32,0.308,ATTRITED CUSTOMER,99.9989
716127333,45,F,GRADUATE,MARRIED,3,UNKNOWN,BLUE,18432,484,17948,0.026,36,5,2,3,45,2300,0.557,0.552,ATTRITED CUSTOMER,99.9989
788030208,42,F,UNEDUCATED,SINGLE,2,LESS THAN 40K,SILVER,13453,2517,10936,0.187,33,1,2,3,42,1904,0.619,0.448,ATTRITED CUSTOMER,99.9989
714391683,39,M,UNKNOWN,MARRIED,4,60K - 80K,GOLD,34516,2517,31999,0.073,36,4,3,2,66,8248,0.841,0.65,ATTRITED CUSTOMER,99.9989
808903308,54,F,UNKNOWN,MARRIED,1,40K - 60K,BLUE,2471,0,2471,0.0,49,4,3,6,35,2519,0.722,0.522,ATTRITED CUSTOMER,99.9989
716279508,48,M,COLLEGE,MARRIED,3,80K - 120K,BLUE,3430,2517,913,0.734,41,2,3,3,46,2639,0.869,0.643,ATTRITED CUSTOMER,99.9988
769137108,43,F,POSTGRADUATE,MARRIED,2,LESS THAN 40K,BLUE,1438,0,1438,0.0,37,3,3,1,28,974,1.004,0.273,ATTRITED CUSTOMER,99.9988
806140383,59,M,HIGHSCHOOL,SINGLE,2,80K - 120K,BLUE,2791,2396,395,0.858,54,3,2,2,43,2658,0.889,0.344,ATTRITED CUSTOMER,99.9988
710047533,51,M,GRADUATE,SINGLE,3,80K - 120K,GOLD,34516,2201,32315,0.064,36,4,3,3,63,8614,0.978,0.75,ATTRITED CUSTOMER,99.9988
710533233,38,F,GRADUATE,MARRIED,1,LESS THAN 40K,BLUE,1438,0,1438,0.0,29,3,3,4,47,2139,0.508,0.567,ATTRITED CUSTOMER,99.9988
716625033,32,F,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,2761,0,2761,0.0,36,3,3,6,43,2753,1.047,0.654,ATTRITED CUSTOMER,99.9988
775152708,49,M,POSTGRADUATE,UNKNOWN,3,80K - 120K,BLUE,20769,901,19868,0.043,39,2,3,4,43,1835,0.371,0.72,ATTRITED CUSTOMER,99.9988
785237958,45,M,COLLEGE,MARRIED,5,60K - 80K,BLUE,3439,0,3439,0.0,39,2,3,3,35,2661,0.825,0.296,ATTRITED CUSTOMER,99.9988
719449533,49,F,UNEDUCATED,SINGLE,3,40K - 60K,BLUE,2655,2283,372,0.86,38,1,2,3,49,2386,0.751,0.485,ATTRITED CUSTOMER,99.9987
714484008,49,F,UNEDUCATED,MARRIED,4,LESS THAN 40K,BLUE,1567,0,1567,0.0,31,4,3,2,41,2138,0.424,0.577,ATTRITED CUSTOMER,99.9987
711151383,34,F,POSTGRADUATE,SINGLE,1,LESS THAN 40K,BLUE,2066,347,1719,0.168,26,3,2,5,37,2157,0.511,0.321,ATTRITED CUSTOMER,99.9987
712795833,34,F,GRADUATE,MARRIED,4,LESS THAN 40K,BLUE,5021,2517,2504,0.501,36,2,2,4,40,2270,0.587,0.481,ATTRITED CUSTOMER,99.9986
715645908,59,M,HIGHSCHOOL,SINGLE,0,80K - 120K,GOLD,34516,0,34516,0.0,48,5,2,6,71,8480,0.969,0.821,ATTRITED CUSTOMER,99.9986
719770158,54,F,POSTGRADUATE,SINGLE,3,LESS THAN 40K,BLUE,8516,0,8516,0.0,49,1,4,3,37,2189,0.549,0.276,ATTRITED CUSTOMER,99.9986
778867533,59,F,POSTGRADUATE,MARRIED,0,40K - 60K,BLUE,1438,0,1438,0.0,40,1,4,1,23,689,1.038,0.353,ATTRITED CUSTOMER,99.9986
720197058,47,F,GRADUATE,UNKNOWN,3,UNKNOWN,BLUE,3443,0,3443,0.0,33,1,3,4,45,2505,0.832,0.452,ATTRITED CUSTOMER,99.9986
789513858,43,M,UNKNOWN,MARRIED,3,40K - 60K,BLUE,1438,0,1438,0.0,35,2,2,3,28,891,0.694,0.4,ATTRITED CUSTOMER,99.9986
711298458,39,F,UNKNOWN,MARRIED,3,LESS THAN 40K,BLUE,2190,0,2190,0.0,26,5,2,5,40,2338,0.691,0.6,ATTRITED CUSTOMER,99.9986
714013983,37,F,POSTGRADUATE,MARRIED,4,LESS THAN 40K,BLUE,1586,0,1586,0.0,36,3,3,3,41,2109,0.497,0.414,ATTRITED CUSTOMER,99.9986
716136333,40,F,UNEDUCATED,SINGLE,4,LESS THAN 40K,BLUE,4212,2517,1695,0.598,24,5,2,1,41,2725,0.718,0.519,ATTRITED CUSTOMER,99.9986
818459733,41,M,DOCTORATE,SINGLE,3,MORE THAN 120K,BLUE,9220,0,9220,0.0,26,3,2,2,32,2276,0.733,0.6,ATTRITED CUSTOMER,99.9986
714089658,41,M,GRADUATE,SINGLE,2,60K - 80K,BLUE,2238,0,2238,0.0,36,3,2,1,42,2063,0.452,0.5,ATTRITED CUSTOMER,99.9985
789560433,49,M,POSTGRADUATE,SINGLE,3,60K - 80K,BLUE,14895,0,14895,0.0,42,2,4,2,53,5147,1.043,0.559,ATTRITED CUSTOMER,99.9985
821797008,49,M,COLLEGE,MARRIED,5,40K - 60K,BLUE,1438,0,1438,0.0,45,2,2,3,21,815,0.734,0.615,ATTRITED CUSTOMER,99.9985
715076358,57,M,POSTGRADUATE,UNKNOWN,1,80K - 120K,BLUE,23714,0,23714,0.0,36,4,3,3,62,8463,0.981,0.824,ATTRITED CUSTOMER,99.9985
716088783,60,M,COLLEGE,MARRIED,0,80K - 120K,BLUE,29239,0,29239,0.0,50,1,4,2,65,8169,1.057,0.585,ATTRITED CUSTOMER,99.9984
719418933,53,M,UNEDUCATED,MARRIED,2,80K - 120K,BLUE,4503,0,4503,0.0,36,1,3,3,20,748,0.659,0.429,ATTRITED CUSTOMER,99.9984
709345008,53,F,DOCTORATE,MARRIED,2,UNKNOWN,BLUE,1438,0,1438,0.0,39,1,2,3,22,807,0.644,0.692,ATTRITED CUSTOMER,99.9984
711721458,50,F,GRADUATE,UNKNOWN,2,LESS THAN 40K,BLUE,1438,0,1438,0.0,36,5,2,2,43,2329,0.658,0.593,ATTRITED CUSTOMER,99.9984
709688883,45,M,HIGHSCHOOL,UNKNOWN,3,80K - 120K,BLUE,3845,0,3845,0.0,36,4,3,2,39,2174,0.595,0.393,ATTRITED CUSTOMER,99.9984
779320008,43,M,COLLEGE,MARRIED,3,80K - 120K,BLUE,2900,2517,383,0.868,25,3,3,3,31,2180,0.719,0.409,ATTRITED CUSTOMER,99.9984
709500183,46,F,COLLEGE,MARRIED,3,LESS THAN 40K,BLUE,1804,0,1804,0.0,36,2,3,4,44,2077,0.537,0.419,ATTRITED CUSTOMER,99.9984
779841483,55,F,DOCTORATE,MARRIED,1,UNKNOWN,BLUE,12972,1424,11548,0.11,39,1,3,3,36,2238,0.525,0.2,ATTRITED CUSTOMER,99.9984
810875958,51,F,GRADUATE,MARRIED,3,LESS THAN 40K,BLUE,2016,395,1621,0.196,46,1,4,3,44,2473,0.711,0.571,ATTRITED CUSTOMER,99.9984
711161133,36,F,UNKNOWN,SINGLE,2,LESS THAN 40K,BLUE,6071,0,6071,0.0,36,2,3,3,59,9338,0.912,0.903,ATTRITED CUSTOMER,99.9984
708139833,40,M,GRADUATE,UNKNOWN,3,60K - 80K,BLUE,6391,0,6391,0.0,30,4,2,3,44,2323,0.632,0.419,ATTRITED CUSTOMER,99.9984
711927108,54,M,HIGHSCHOOL,MARRIED,3,80K - 120K,BLUE,9457,350,9107,0.037,36,2,3,4,28,1196,1.024,0.333,ATTRITED CUSTOMER,99.9984
812411058,49,F,UNEDUCATED,SINGLE,0,LESS THAN 40K,BLUE,2094,0,2094,0.0,44,3,3,2,46,2690,0.897,0.484,ATTRITED CUSTOMER,99.9983
717580458,43,M,UNEDUCATED,DIVORCED,4,80K - 120K,BLUE,19333,0,19333,0.0,36,2,3,2,63,7847,0.969,0.75,ATTRITED CUSTOMER,99.9983
714514008,38,F,GRADUATE,MARRIED,1,UNKNOWN,BLUE,8953,0,8953,0.0,29,3,3,3,43,1982,0.403,0.303,ATTRITED CUSTOMER,99.9983
779130108,33,F,UNEDUCATED,SINGLE,0,40K - 60K,BLUE,1438,0,1438,0.0,15,3,2,6,49,2527,0.835,0.69,ATTRITED CUSTOMER,99.9983
767784708,48,M,DOCTORATE,MARRIED,0,60K - 80K,BLUE,7277,504,6773,0.069,41,2,3,4,40,2356,0.582,0.29,ATTRITED CUSTOMER,99.9983
812420358,61,F,GRADUATE,MARRIED,0,LESS THAN 40K,BLUE,2122,554,1568,0.261,56,3,3,3,17,949,0.857,0.133,ATTRITED CUSTOMER,99.9983
712864683,42,F,DOCTORATE,SINGLE,3,LESS THAN 40K,BLUE,1438,0,1438,0.0,30,2,3,3,37,1693,0.373,0.423,ATTRITED CUSTOMER,99.9982
794554683,41,F,GRADUATE,MARRIED,4,LESS THAN 40K,BLUE,3159,0,3159,0.0,26,4,2,2,46,2925,0.916,0.353,ATTRITED CUSTOMER,99.9982
717502083,41,M,DOCTORATE,SINGLE,3,MORE THAN 120K,BLUE,6314,0,6314,0.0,28,4,2,3,44,2718,0.903,0.63,ATTRITED CUSTOMER,99.9982
718148358,50,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,1572,0,1572,0.0,36,2,3,3,41,2447,0.74,0.577,ATTRITED CUSTOMER,99.9982
711671058,48,F,UNEDUCATED,MARRIED,1,UNKNOWN,BLUE,1438,0,1438,0.0,38,5,2,2,38,2171,0.574,0.462,ATTRITED CUSTOMER,99.9982
798792408,48,M,HIGHSCHOOL,MARRIED,3,80K - 120K,BLUE,9959,0,9959,0.0,42,1,1,3,24,805,0.688,0.143,ATTRITED CUSTOMER,99.9982
709309308,50,M,COLLEGE,UNKNOWN,3,80K - 120K,BLUE,27186,0,27186,0.0,37,1,3,2,34,1704,0.504,0.478,ATTRITED CUSTOMER,99.9982
709222008,41,M,UNKNOWN,SINGLE,3,80K - 120K,BLUE,4742,2221,2521,0.468,32,1,3,4,41,2422,0.464,0.464,ATTRITED CUSTOMER,99.9982
720605808,53,F,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,1438,0,1438,0.0,36,2,2,3,17,799,0.672,0.214,ATTRITED CUSTOMER,99.9982
711399408,34,F,GRADUATE,DIVORCED,2,UNKNOWN,BLUE,12373,0,12373,0.0,25,2,3,4,40,2462,0.71,0.429,ATTRITED CUSTOMER,99.9982
708496833,60,M,HIGHSCHOOL,SINGLE,1,LESS THAN 40K,BLUE,4613,0,4613,0.0,50,4,4,5,78,8970,0.978,1.294,ATTRITED CUSTOMER,99.9982
816476658,54,F,UNKNOWN,MARRIED,2,UNKNOWN,BLUE,1812,1798,14,0.992,49,2,4,3,44,2921,0.735,0.692,ATTRITED CUSTOMER,99.9981
716315508,37,F,POSTGRADUATE,MARRIED,3,40K - 60K,BLUE,3233,2517,716,0.779,36,2,2,5,32,1339,0.0,0.0,ATTRITED CUSTOMER,99.9981
720062508,38,F,UNKNOWN,MARRIED,2,40K - 60K,BLUE,1628,0,1628,0.0,28,6,2,2,41,2527,0.876,0.64,ATTRITED CUSTOMER,99.9981
708190158,38,F,HIGHSCHOOL,SINGLE,3,LESS THAN 40K,BLUE,2920,2426,494,0.831,26,2,3,0,41,2750,0.983,0.367,ATTRITED CUSTOMER,99.998
779269158,43,F,GRADUATE,MARRIED,2,UNKNOWN,BLUE,21961,0,21961,0.0,25,4,2,4,39,2237,0.653,0.393,ATTRITED CUSTOMER,99.998
711448983,47,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,2234,2024,210,0.906,34,2,2,2,37,2313,0.717,0.321,ATTRITED CUSTOMER,99.998
826709658,45,F,GRADUATE,DIVORCED,3,40K - 60K,BLUE,1477,0,1477,0.0,41,1,3,3,43,2214,0.768,0.654,ATTRITED CUSTOMER,99.998
716694108,42,M,UNEDUCATED,MARRIED,4,MORE THAN 120K,BLUE,5195,468,4727,0.09,34,2,3,3,48,2682,0.567,0.231,ATTRITED CUSTOMER,99.998
717035283,46,M,GRADUATE,SINGLE,1,60K - 80K,BLUE,2445,848,1597,0.347,37,2,3,4,39,2216,0.771,0.56,ATTRITED CUSTOMER,99.9979
711939558,37,F,UNKNOWN,SINGLE,2,LESS THAN 40K,BLUE,1534,0,1534,0.0,36,3,2,3,39,2596,0.642,0.393,ATTRITED CUSTOMER,99.9979
826471458,42,M,GRADUATE,MARRIED,3,LESS THAN 40K,BLUE,6967,1767,5200,0.254,38,2,3,3,38,1919,0.54,0.52,ATTRITED CUSTOMER,99.9979
713730933,53,F,GRADUATE,MARRIED,4,LESS THAN 40K,BLUE,1438,0,1438,0.0,36,2,3,5,44,1739,0.314,0.467,ATTRITED CUSTOMER,99.9979
708384033,45,F,UNEDUCATED,MARRIED,3,LESS THAN 40K,BLUE,2745,2463,282,0.897,35,3,3,3,39,2466,0.643,0.345,ATTRITED CUSTOMER,99.9979
712677633,42,F,UNEDUCATED,DIVORCED,0,UNKNOWN,BLUE,2712,0,2712,0.0,31,3,3,4,28,2307,0.724,0.474,ATTRITED CUSTOMER,99.9979
789322833,48,F,HIGHSCHOOL,MARRIED,5,LESS THAN 40K,BLUE,8025,0,8025,0.0,38,1,3,3,18,673,0.654,0.8,ATTRITED CUSTOMER,99.9979
772528158,55,F,UNKNOWN,SINGLE,3,LESS THAN 40K,BLUE,1741,0,1741,0.0,45,4,3,4,42,2546,0.84,0.4,ATTRITED CUSTOMER,99.9978
720827133,43,F,DOCTORATE,SINGLE,3,LESS THAN 40K,BLUE,6261,463,5798,0.074,30,1,2,2,64,8132,0.889,0.6,ATTRITED CUSTOMER,99.9977
716668308,39,F,HIGHSCHOOL,SINGLE,4,UNKNOWN,BLUE,12405,0,12405,0.0,36,3,2,4,39,3151,0.949,0.444,ATTRITED CUSTOMER,99.9977
714342033,52,M,HIGHSCHOOL,MARRIED,1,MORE THAN 120K,BLUE,34516,0,34516,0.0,34,2,3,1,56,4863,1.038,0.474,ATTRITED CUSTOMER,99.9977
715516458,42,F,HIGHSCHOOL,MARRIED,1,40K - 60K,BLUE,2705,2430,275,0.898,36,5,3,2,43,2602,0.698,0.433,ATTRITED CUSTOMER,99.9977
814483608,47,F,GRADUATE,DIVORCED,4,LESS THAN 40K,BLUE,5798,2517,3281,0.434,42,1,3,3,43,1860,0.58,0.433,ATTRITED CUSTOMER,99.9977
